triplet_id,source_query_id,doc_id,pair_type,query_type,negative_type,negative_score,negative_source_doc_id,negative_source_pair_id,score_sim_query,score_sim_bundle,score_sim_span,score_sim_bridge
l1_de_1910.10872_0154_triplet,l1_de_1910.10872_0154,1910.10872,figure+table,discrepancy_analysis,same_type_hard_plus,0.2182,1707.09457,1707.09457_xl_0027,0.1714,0.2235,0.0,0.1053
l1_de_1910.10872_0155_triplet,l1_de_1910.10872_0155,1910.10872,figure+table,causal_explanation,in_doc_swap,0.1731,1910.10872,,,,,
l1_de_1910.10872_0155_triplet,l1_de_1910.10872_0155,1910.10872,figure+table,causal_explanation,same_type_hard_plus,0.1837,2005.07293,2005.07293_xl_0111,0.1053,0.1927,0.0357,0.1111
l1_de_1910.10872_0156_triplet,l1_de_1910.10872_0156,1910.10872,figure+table,causal_explanation,in_doc_swap,0.1731,1910.10872,,,,,
l1_de_1910.10872_0156_triplet,l1_de_1910.10872_0156,1910.10872,figure+table,causal_explanation,same_type_hard_plus,0.2427,1707.09457,1707.09457_xl_0027,0.1765,0.2405,0.1111,0.08
l1_de_1910.10872_0157_triplet,l1_de_1910.10872_0157,1910.10872,figure+table,discrepancy_analysis,in_doc_swap,0.35,1910.10872,,,,,
l1_de_1910.10872_0157_triplet,l1_de_1910.10872_0157,1910.10872,figure+table,discrepancy_analysis,same_type_hard_plus,0.2453,1804.06876,1804.06876_xl_0058,0.1935,0.25,0.05,0.1154
l1_de_1802.08139_0158_triplet,l1_de_1802.08139_0158,1802.08139,figure+formula,causal_explanation,in_doc_swap,0.3529,1802.08139,,,,,
l1_de_1802.08139_0158_triplet,l1_de_1802.08139_0158,1802.08139,figure+formula,causal_explanation,same_type_hard_plus,0.2684,1610.02413,1610.02413_xl_0009,0.2174,0.2051,0.1622,0.093
l1_de_1802.08139_0159_triplet,l1_de_1802.08139_0159,1802.08139,figure+formula,discrepancy_analysis,in_doc_swap,0.3529,1802.08139,,,,,
l1_de_1802.08139_0159_triplet,l1_de_1802.08139_0159,1802.08139,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2043,1610.02413,1610.02413_xl_0009,0.1429,0.1852,0.0556,0.0652
l1_de_1802.08139_0160_triplet,l1_de_1802.08139_0160,1802.08139,figure+formula,causal_explanation,in_doc_swap,0.6667,1802.08139,,,,,
l1_de_1802.08139_0160_triplet,l1_de_1802.08139_0160,1802.08139,figure+formula,causal_explanation,same_type_hard_plus,0.245,1906.02589,1906.02589_xl_0096,0.1667,0.25,0.1316,0.0811
l1_de_1802.08139_0161_triplet,l1_de_1802.08139_0161,1802.08139,figure+formula,discrepancy_analysis,in_doc_swap,0.3529,1802.08139,,,,,
l1_de_1802.08139_0161_triplet,l1_de_1802.08139_0161,1802.08139,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2002,1610.02413,1610.02413_xl_0012,0.1212,0.2133,0.0789,0.0606
l1_de_1808.08166_0162_triplet,l1_de_1808.08166_0162,1808.08166,figure+table,discrepancy_analysis,in_doc_swap,0.5,1808.08166,,,,,
l1_de_1808.08166_0162_triplet,l1_de_1808.08166_0162,1808.08166,figure+table,discrepancy_analysis,same_type_hard_plus,0.2005,2005.07293,2005.07293_xl_0110,0.1429,0.191,0.0526,0.0435
l1_de_1808.08166_0163_triplet,l1_de_1808.08166_0163,1808.08166,figure+table,hypothesis_verification,in_doc_swap,0.5,1808.08166,,,,,
l1_de_1808.08166_0163_triplet,l1_de_1808.08166_0163,1808.08166,figure+table,hypothesis_verification,same_type_hard_plus,0.2066,2005.07293,2005.07293_xl_0121,0.1212,0.2297,0.08,0.0833
l1_de_1809.10083_0164_triplet,l1_de_1809.10083_0164,1809.10083,figure+table,causal_explanation,in_doc_swap,0.3448,1809.10083,,,,,
l1_de_1809.10083_0164_triplet,l1_de_1809.10083_0164,1809.10083,figure+table,causal_explanation,same_type_hard_plus,0.2342,1602.05352,1602.05352_xl_0006,0.2258,0.1771,0.0,0.0769
l1_de_1809.10083_0165_triplet,l1_de_1809.10083_0165,1809.10083,figure+table,discrepancy_analysis,in_doc_swap,0.4545,1809.10083,,,,,
l1_de_1809.10083_0165_triplet,l1_de_1809.10083_0165,1809.10083,figure+table,discrepancy_analysis,same_type_hard_plus,0.1906,1409.0575,1409.0575_xl_0004,0.1429,0.1845,0.0,0.0625
l1_de_1809.10083_0166_triplet,l1_de_1809.10083_0166,1809.10083,formula+table,causal_explanation,in_doc_swap,0.5357,1809.10083,,,,,
l1_de_1809.10083_0166_triplet,l1_de_1809.10083_0166,1809.10083,formula+table,causal_explanation,same_type_hard_plus,0.2217,1801.07593,1801.07593_xl_0035,0.1143,0.2879,0.125,0.0714
l1_de_1809.10083_0167_triplet,l1_de_1809.10083_0167,1809.10083,formula+table,discrepancy_analysis,in_doc_swap,0.4545,1809.10083,,,,,
l1_de_1809.10083_0167_triplet,l1_de_1809.10083_0167,1809.10083,formula+table,discrepancy_analysis,same_type_hard_plus,0.2079,2005.07293,2005.07293_xl_0115,0.1471,0.2326,0.037,0.0465
l1_de_1809.10083_0168_triplet,l1_de_1809.10083_0168,1809.10083,formula+table,causal_explanation,in_doc_swap,0.4545,1809.10083,,,,,
l1_de_1809.10083_0168_triplet,l1_de_1809.10083_0168,1809.10083,formula+table,causal_explanation,same_type_hard_plus,0.1922,1801.07593,1801.07593_xl_0035,0.1111,0.2576,0.037,0.0278
l1_de_1809.10083_0169_triplet,l1_de_1809.10083_0169,1809.10083,formula+table,hypothesis_verification,in_doc_swap,0.5357,1809.10083,,,,,
l1_de_1809.10083_0169_triplet,l1_de_1809.10083_0169,1809.10083,formula+table,hypothesis_verification,same_type_hard_plus,0.1303,1801.07593,1801.07593_xl_0036,0.0833,0.1923,0.1034,0.0571
l1_de_1902.03519_0170_triplet,l1_de_1902.03519_0170,1902.03519,figure+table,causal_explanation,in_doc_swap,0.2444,1902.03519,,,,,
l1_de_1902.03519_0170_triplet,l1_de_1902.03519_0170,1902.03519,figure+table,causal_explanation,same_type_hard_plus,0.2091,1707.09457,1707.09457_xl_0027,0.1515,0.2135,0.0333,0.0769
l1_de_1902.03519_0171_triplet,l1_de_1902.03519_0171,1902.03519,figure+table,discrepancy_analysis,in_doc_swap,0.3191,1902.03519,,,,,
l1_de_1902.03519_0171_triplet,l1_de_1902.03519_0171,1902.03519,figure+table,discrepancy_analysis,same_type_hard_plus,0.2196,1903.08136,1903.08136_xl_0087,0.1212,0.2308,0.12,0.1316
l1_de_1902.03519_0172_triplet,l1_de_1902.03519_0172,1902.03519,figure+table,causal_explanation,in_doc_swap,0.28,1902.03519,,,,,
l1_de_1902.03519_0172_triplet,l1_de_1902.03519_0172,1902.03519,figure+table,causal_explanation,same_type_hard_plus,0.2388,1409.0575,1409.0575_xl_0005,0.2121,0.1892,0.0645,0.0513
l1_de_1902.03519_0173_triplet,l1_de_1902.03519_0173,1902.03519,figure+table,discrepancy_analysis,in_doc_swap,0.3191,1902.03519,,,,,
l1_de_1902.03519_0173_triplet,l1_de_1902.03519_0173,1902.03519,figure+table,discrepancy_analysis,same_type_hard_plus,0.2402,1804.09301,1804.09301_xl_0060,0.2059,0.2093,0.0345,0.0938
l1_de_1808.08166_0174_triplet,l1_de_1808.08166_0174,1808.08166,figure+table,causal_explanation,in_doc_swap,0.2667,1808.08166,,,,,
l1_de_1808.08166_0174_triplet,l1_de_1808.08166_0174,1808.08166,figure+table,causal_explanation,same_type_hard_plus,0.2271,2109.03952,2109.03952_xl_0161,0.1818,0.2169,0.0435,0.0741
l1_de_1808.08166_0175_triplet,l1_de_1808.08166_0175,1808.08166,figure+table,discrepancy_analysis,in_doc_swap,0.3409,1808.08166,,,,,
l1_de_1808.08166_0175_triplet,l1_de_1808.08166_0175,1808.08166,figure+table,discrepancy_analysis,same_type_hard_plus,0.2386,1910.10872,1910.10872_xl_0106,0.2069,0.2537,0.0,0.0714
l1_de_2109.03952_0176_triplet,l1_de_2109.03952_0176,2109.03952,figure+formula,causal_explanation,in_doc_swap,0.2647,2109.03952,,,,,
l1_de_2109.03952_0176_triplet,l1_de_2109.03952_0176,2109.03952,figure+formula,causal_explanation,same_type_hard_plus,0.1746,1610.02413,1610.02413_xl_0009,0.0645,0.2405,0.0667,0.0698
l1_de_2109.03952_0177_triplet,l1_de_2109.03952_0177,2109.03952,figure+formula,discrepancy_analysis,in_doc_swap,0.2708,2109.03952,,,,,
l1_de_2109.03952_0177_triplet,l1_de_2109.03952_0177,2109.03952,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2091,1809.10083,1809.10083_xl_0077,0.1471,0.2198,0.0545,0.0417
l1_de_2109.03952_0178_triplet,l1_de_2109.03952_0178,2109.03952,figure+formula,discrepancy_analysis,in_doc_swap,0.5789,2109.03952,,,,,
l1_de_2109.03952_0178_triplet,l1_de_2109.03952_0178,2109.03952,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2292,1803.04383,1803.04383_xl_0041,0.1613,0.2469,0.0476,0.1379
l1_de_2109.03952_0179_triplet,l1_de_2109.03952_0179,2109.03952,figure+formula,causal_explanation,in_doc_swap,0.5789,2109.03952,,,,,
l1_de_2109.03952_0179_triplet,l1_de_2109.03952_0179,2109.03952,figure+formula,causal_explanation,same_type_hard_plus,0.2135,1703.06856,1703.06856_xl_0021,0.1562,0.25,0.0,0.0851
l1_de_2109.03952_0180_triplet,l1_de_2109.03952_0180,2109.03952,figure+formula,discrepancy_analysis,in_doc_swap,0.2308,2109.03952,,,,,
l1_de_2109.03952_0180_triplet,l1_de_2109.03952_0180,2109.03952,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2212,1906.02589,1906.02589_xl_0098,0.1875,0.2,0.0303,0.0312
l1_de_2109.03952_0181_triplet,l1_de_2109.03952_0181,2109.03952,figure+formula,causal_explanation,in_doc_swap,0.8378,2109.03952,,,,,
l1_de_2109.03952_0181_triplet,l1_de_2109.03952_0181,2109.03952,figure+formula,causal_explanation,same_type_hard_plus,0.185,1809.10083,1809.10083_xl_0074,0.1212,0.2105,0.0,0.0588
l1_de_1802.08139_0182_triplet,l1_de_1802.08139_0182,1802.08139,formula+table,causal_explanation,in_doc_swap,0.8,1802.08139,,,,,
l1_de_1802.08139_0182_triplet,l1_de_1802.08139_0182,1802.08139,formula+table,causal_explanation,same_type_hard_plus,0.2158,2005.07293,2005.07293_xl_0115,0.122,0.2366,0.1429,0.0417
l1_de_1802.08139_0183_triplet,l1_de_1802.08139_0183,1802.08139,formula+table,discrepancy_analysis,in_doc_swap,0.8,1802.08139,,,,,
l1_de_1802.08139_0183_triplet,l1_de_1802.08139_0183,1802.08139,formula+table,discrepancy_analysis,same_type_hard_plus,0.291,2005.07293,2005.07293_xl_0115,0.2667,0.2444,0.1111,0.0769
l1_de_1803.04383_0184_triplet,l1_de_1803.04383_0184,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.4773,1803.04383,,,,,
l1_de_1803.04383_0184_triplet,l1_de_1803.04383_0184,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.22,1809.10083,1809.10083_xl_0079,0.1875,0.1809,0.04,0.0476
l1_de_1803.04383_0185_triplet,l1_de_1803.04383_0185,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.3,1803.04383,,,,,
l1_de_1803.04383_0185_triplet,l1_de_1803.04383_0185,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2094,1610.02413,1610.02413_xl_0011,0.1212,0.2436,0.0769,0.0968
l1_de_1803.04383_0186_triplet,l1_de_1803.04383_0186,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2727,1803.04383,,,,,
l1_de_1803.04383_0186_triplet,l1_de_1803.04383_0186,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2292,2109.03952,2109.03952_xl_0154,0.1613,0.2469,0.0476,0.1379
l1_de_1803.04383_0187_triplet,l1_de_1803.04383_0187,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.3,1803.04383,,,,,
l1_de_1803.04383_0187_triplet,l1_de_1803.04383_0187,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.184,1809.10083,1809.10083_xl_0074,0.1034,0.1932,0.0256,0.1429
l1_de_1803.04383_0188_triplet,l1_de_1803.04383_0188,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.3333,1803.04383,,,,,
l1_de_1803.04383_0188_triplet,l1_de_1803.04383_0188,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2031,1703.06856,1703.06856_xl_0018,0.1212,0.2917,0.0,0.0909
l1_de_1803.04383_0189_triplet,l1_de_1803.04383_0189,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.3409,1803.04383,,,,,
l1_de_1803.04383_0189_triplet,l1_de_1803.04383_0189,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.2031,1703.06856,1703.06856_xl_0018,0.1143,0.2667,0.037,0.1042
l1_de_1803.04383_0190_triplet,l1_de_1803.04383_0190,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.4444,1803.04383,,,,,
l1_de_1803.04383_0190_triplet,l1_de_1803.04383_0190,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2021,1703.06856,1703.06856_xl_0018,0.125,0.2209,0.06,0.0851
l1_de_1803.04383_0191_triplet,l1_de_1803.04383_0191,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.6111,1803.04383,,,,,
l1_de_1803.04383_0191_triplet,l1_de_1803.04383_0191,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.1947,1703.06856,1703.06856_xl_0023,0.1143,0.2143,0.0357,0.122
l1_de_1803.04383_0192_triplet,l1_de_1803.04383_0192,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.7143,1803.04383,,,,,
l1_de_1803.04383_0192_triplet,l1_de_1803.04383_0192,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.1925,1703.06856,1703.06856_xl_0018,0.125,0.2135,0.0196,0.0851
l1_de_1803.04383_0193_triplet,l1_de_1803.04383_0193,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.5294,1803.04383,,,,,
l1_de_1803.04383_0193_triplet,l1_de_1803.04383_0193,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.1982,2109.03952,2109.03952_xl_0154,0.125,0.2625,0.0213,0.0345
l1_de_1803.04383_0194_triplet,l1_de_1803.04383_0194,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2903,1803.04383,,,,,
l1_de_1803.04383_0194_triplet,l1_de_1803.04383_0194,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.227,2109.03952,2109.03952_xl_0154,0.1613,0.2564,0.027,0.1379
l1_de_1803.04383_0195_triplet,l1_de_1803.04383_0195,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.3,1803.04383,,,,,
l1_de_1803.04383_0195_triplet,l1_de_1803.04383_0195,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.1838,2109.03952,2109.03952_xl_0154,0.1875,0.2703,0.0,0.087
l1_de_1803.04383_0196_triplet,l1_de_1803.04383_0196,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.3571,1803.04383,,,,,
l1_de_1803.04383_0196_triplet,l1_de_1803.04383_0196,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2115,2109.03952,2109.03952_xl_0155,0.1471,0.23,0.027,0.1
l1_de_1803.04383_0197_triplet,l1_de_1803.04383_0197,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.3571,1803.04383,,,,,
l1_de_1803.04383_0197_triplet,l1_de_1803.04383_0197,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.1921,1610.02413,1610.02413_xl_0012,0.0938,0.2674,0.04,0.0962
l1_de_1803.04383_0198_triplet,l1_de_1803.04383_0198,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2727,1803.04383,,,,,
l1_de_1803.04383_0198_triplet,l1_de_1803.04383_0198,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.194,2109.03952,2109.03952_xl_0154,0.1,0.2532,0.0227,0.1379
l1_de_1803.04383_0199_triplet,l1_de_1803.04383_0199,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.3,1803.04383,,,,,
l1_de_1803.04383_0199_triplet,l1_de_1803.04383_0199,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.2008,1906.02589,1906.02589_xl_0096,0.1429,0.1705,0.0741,0.0513
l1_de_1803.04383_0200_triplet,l1_de_1803.04383_0200,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.3571,1803.04383,,,,,
l1_de_1803.04383_0200_triplet,l1_de_1803.04383_0200,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.224,1703.06856,1703.06856_xl_0018,0.125,0.2875,0.0833,0.125
l1_de_1803.04383_0201_triplet,l1_de_1803.04383_0201,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.3333,1803.04383,,,,,
l1_de_1803.04383_0201_triplet,l1_de_1803.04383_0201,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.2293,1906.02589,1906.02589_xl_0096,0.1724,0.2639,0.0667,0.0
l1_de_1803.04383_0202_triplet,l1_de_1803.04383_0202,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.3404,1803.04383,,,,,
l1_de_1803.04383_0202_triplet,l1_de_1803.04383_0202,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.1936,1906.02589,1906.02589_xl_0098,0.1212,0.2192,0.0513,0.0323
l1_de_1803.04383_0203_triplet,l1_de_1803.04383_0203,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.4773,1803.04383,,,,,
l1_de_1803.04383_0203_triplet,l1_de_1803.04383_0203,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.1987,1906.02589,1906.02589_xl_0096,0.1379,0.2308,0.04,0.0
l1_de_2005.07293_0204_triplet,l1_de_2005.07293_0204,2005.07293,formula+table,causal_explanation,in_doc_swap,0.25,2005.07293,,,,,
l1_de_2005.07293_0204_triplet,l1_de_2005.07293_0204,2005.07293,formula+table,causal_explanation,same_type_hard_plus,0.2068,1801.07593,1801.07593_xl_0036,0.125,0.25,0.0741,0.04
l1_de_2005.07293_0205_triplet,l1_de_2005.07293_0205,2005.07293,formula+table,causal_explanation,in_doc_swap,0.25,2005.07293,,,,,
l1_de_2005.07293_0205_triplet,l1_de_2005.07293_0205,2005.07293,formula+table,causal_explanation,same_type_hard_plus,0.209,1801.07593,1801.07593_xl_0035,0.1212,0.2903,0.0556,0.0417
l1_de_2005.07293_0206_triplet,l1_de_2005.07293_0206,2005.07293,formula+table,causal_explanation,in_doc_swap,0.8824,2005.07293,,,,,
l1_de_2005.07293_0206_triplet,l1_de_2005.07293_0206,2005.07293,formula+table,causal_explanation,same_type_hard_plus,0.2481,1801.07593,1801.07593_xl_0036,0.2,0.2262,0.0909,0.0625
l1_de_2005.07293_0207_triplet,l1_de_2005.07293_0207,2005.07293,formula+table,discrepancy_analysis,in_doc_swap,0.3673,2005.07293,,,,,
l1_de_2005.07293_0207_triplet,l1_de_2005.07293_0207,2005.07293,formula+table,discrepancy_analysis,same_type_hard_plus,0.291,1802.08139,1802.08139_xl_0039,0.2667,0.2444,0.1111,0.0769
l1_de_2005.07293_0208_triplet,l1_de_2005.07293_0208,2005.07293,formula+table,discrepancy_analysis,in_doc_swap,0.3913,2005.07293,,,,,
l1_de_2005.07293_0208_triplet,l1_de_2005.07293_0208,2005.07293,formula+table,discrepancy_analysis,same_type_hard_plus,0.1847,1809.10083,1809.10083_xl_0078,0.1143,0.2297,0.0,0.0682
l1_de_2005.07293_0209_triplet,l1_de_2005.07293_0209,2005.07293,formula+table,causal_explanation,in_doc_swap,0.383,2005.07293,,,,,
l1_de_2005.07293_0209_triplet,l1_de_2005.07293_0209,2005.07293,formula+table,causal_explanation,same_type_hard_plus,0.2096,1801.07593,1801.07593_xl_0036,0.1515,0.2237,0.0333,0.069
l1_de_1801.07593_0210_triplet,l1_de_1801.07593_0210,1801.07593,formula+table,causal_explanation,in_doc_swap,0.3056,1801.07593,,,,,
l1_de_1801.07593_0210_triplet,l1_de_1801.07593_0210,1801.07593,formula+table,causal_explanation,same_type_hard_plus,0.2217,1809.10083,1809.10083_xl_0078,0.1143,0.2879,0.125,0.0714
l1_de_1801.07593_0211_triplet,l1_de_1801.07593_0211,1801.07593,formula+table,discrepancy_analysis,in_doc_swap,0.2692,1801.07593,,,,,
l1_de_1801.07593_0211_triplet,l1_de_1801.07593_0211,1801.07593,formula+table,discrepancy_analysis,same_type_hard_plus,0.2205,2005.07293,2005.07293_xl_0115,0.1765,0.2169,0.0357,0.0556
l1_de_1801.07593_0212_triplet,l1_de_1801.07593_0212,1801.07593,formula+table,causal_explanation,in_doc_swap,0.2045,1801.07593,,,,,
l1_de_1801.07593_0212_triplet,l1_de_1801.07593_0212,1801.07593,formula+table,causal_explanation,same_type_hard_plus,0.2481,2005.07293,2005.07293_xl_0115,0.2,0.2262,0.0909,0.0625
l1_de_1801.07593_0213_triplet,l1_de_1801.07593_0213,1801.07593,formula+table,discrepancy_analysis,in_doc_swap,0.2045,1801.07593,,,,,
l1_de_1801.07593_0213_triplet,l1_de_1801.07593_0213,1801.07593,formula+table,discrepancy_analysis,same_type_hard_plus,0.1918,1802.08139,1802.08139_xl_0039,0.125,0.1954,0.0488,0.0556
l1_de_1805.11202_0214_triplet,l1_de_1805.11202_0214,1805.11202,figure+table,causal_explanation,in_doc_swap,0.1951,1805.11202,,,,,
l1_de_1805.11202_0214_triplet,l1_de_1805.11202_0214,1805.11202,figure+table,causal_explanation,same_type_hard_plus,0.1985,1801.04385,1801.04385_xl_0030,0.1379,0.2051,0.0417,0.0455
l1_de_1805.11202_0215_triplet,l1_de_1805.11202_0215,1805.11202,figure+table,discrepancy_analysis,in_doc_swap,0.4138,1805.11202,,,,,
l1_de_1805.11202_0215_triplet,l1_de_1805.11202_0215,1805.11202,figure+table,discrepancy_analysis,same_type_hard_plus,0.225,2005.07293,2005.07293_xl_0123,0.1667,0.2464,0.05,0.0513
l1_de_1805.11202_0216_triplet,l1_de_1805.11202_0216,1805.11202,figure+table,causal_explanation,in_doc_swap,0.4138,1805.11202,,,,,
l1_de_1805.11202_0216_triplet,l1_de_1805.11202_0216,1805.11202,figure+table,causal_explanation,same_type_hard_plus,0.2303,2109.03952,2109.03952_xl_0158,0.1389,0.241,0.15,0.0645
l1_de_1805.11202_0217_triplet,l1_de_1805.11202_0217,1805.11202,figure+table,hypothesis_verification,in_doc_swap,0.1951,1805.11202,,,,,
l1_de_1805.11202_0217_triplet,l1_de_1805.11202_0217,1805.11202,figure+table,hypothesis_verification,same_type_hard_plus,0.1935,2103.11320,2103.11320_xl_0126,0.1053,0.2206,0.08,0.0606
l1_de_1805.11202_0218_triplet,l1_de_1805.11202_0218,1805.11202,figure+table,discrepancy_analysis,in_doc_swap,0.1951,1805.11202,,,,,
l1_de_1805.11202_0218_triplet,l1_de_1805.11202_0218,1805.11202,figure+table,discrepancy_analysis,same_type_hard_plus,0.2164,1707.09457,1707.09457_xl_0028,0.1613,0.2609,0.0,0.069
l1_de_1805.11202_0219_triplet,l1_de_1805.11202_0219,1805.11202,figure+table,causal_explanation,in_doc_swap,0.1951,1805.11202,,,,,
l1_de_1805.11202_0219_triplet,l1_de_1805.11202_0219,1805.11202,figure+table,causal_explanation,same_type_hard_plus,0.2154,1810.08683,1810.08683_xl_0082,0.1842,0.2088,0.0,0.0488
l1_de_1810.08683_0220_triplet,l1_de_1810.08683_0220,1810.08683,figure+table,causal_explanation,in_doc_swap,0.3,1810.08683,,,,,
l1_de_1810.08683_0220_triplet,l1_de_1810.08683_0220,1810.08683,figure+table,causal_explanation,same_type_hard_plus,0.2687,1905.10674,1905.10674_xl_0093,0.2353,0.2245,0.087,0.1053
l1_de_1810.08683_0221_triplet,l1_de_1810.08683_0221,1810.08683,figure+table,discrepancy_analysis,in_doc_swap,0.2927,1810.08683,,,,,
l1_de_1810.08683_0221_triplet,l1_de_1810.08683_0221,1810.08683,figure+table,discrepancy_analysis,same_type_hard_plus,0.2496,2109.03952,2109.03952_xl_0161,0.2143,0.2385,0.0333,0.0882
