triplet_id,source_query_id,doc_id,pair_type,query_type,negative_type,negative_score,negative_source_doc_id,negative_source_pair_id,score_sim_query,score_sim_bundle,score_sim_span,score_sim_bridge
l1_de_1803.04383_0188_triplet,l1_de_1803.04383_0188,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.3409,1803.04383,,,,,
l1_de_1803.04383_0188_triplet,l1_de_1803.04383_0188,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2031,1703.06856,1703.06856_xl_0018,0.1212,0.2917,0.0,0.0909
l1_de_1803.04383_0189_triplet,l1_de_1803.04383_0189,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.3333,1803.04383,,,,,
l1_de_1803.04383_0189_triplet,l1_de_1803.04383_0189,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.2031,1703.06856,1703.06856_xl_0018,0.1143,0.2667,0.037,0.1042
l1_de_1803.04383_0190_triplet,l1_de_1803.04383_0190,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.6111,1803.04383,,,,,
l1_de_1803.04383_0190_triplet,l1_de_1803.04383_0190,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.2021,1703.06856,1703.06856_xl_0018,0.125,0.2209,0.06,0.0851
l1_de_1803.04383_0192_triplet,l1_de_1803.04383_0192,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.4737,1803.04383,,,,,
l1_de_1803.04383_0192_triplet,l1_de_1803.04383_0192,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.1925,1703.06856,1703.06856_xl_0018,0.125,0.2135,0.0196,0.0851
l1_de_1803.04383_0193_triplet,l1_de_1803.04383_0193,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.4737,1803.04383,,,,,
l1_de_1803.04383_0193_triplet,l1_de_1803.04383_0193,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.1982,2109.03952,2109.03952_xl_0154,0.125,0.2625,0.0213,0.0345
l1_de_1803.04383_0194_triplet,l1_de_1803.04383_0194,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.3,1803.04383,,,,,
l1_de_1803.04383_0194_triplet,l1_de_1803.04383_0194,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.227,2109.03952,2109.03952_xl_0154,0.1613,0.2564,0.027,0.1379
l1_de_1803.04383_0198_triplet,l1_de_1803.04383_0198,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.2727,1803.04383,,,,,
l1_de_1803.04383_0198_triplet,l1_de_1803.04383_0198,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.194,2109.03952,2109.03952_xl_0154,0.1,0.2532,0.0227,0.1379
l1_de_1803.04383_0202_triplet,l1_de_1803.04383_0202,1803.04383,figure+formula,discrepancy_analysis,in_doc_swap,0.3333,1803.04383,,,,,
l1_de_1803.04383_0202_triplet,l1_de_1803.04383_0202,1803.04383,figure+formula,discrepancy_analysis,same_type_hard_plus,0.1936,1906.02589,1906.02589_xl_0098,0.1212,0.2192,0.0513,0.0323
l1_de_1803.04383_0203_triplet,l1_de_1803.04383_0203,1803.04383,figure+formula,causal_explanation,in_doc_swap,0.3404,1803.04383,,,,,
l1_de_1803.04383_0203_triplet,l1_de_1803.04383_0203,1803.04383,figure+formula,causal_explanation,same_type_hard_plus,0.1987,1906.02589,1906.02589_xl_0096,0.1379,0.2308,0.04,0.0
l1_de_2005.07293_0206_triplet,l1_de_2005.07293_0206,2005.07293,formula+table,causal_explanation,in_doc_swap,0.3673,2005.07293,,,,,
l1_de_2005.07293_0206_triplet,l1_de_2005.07293_0206,2005.07293,formula+table,causal_explanation,same_type_hard_plus,0.2481,1801.07593,1801.07593_xl_0036,0.2,0.2262,0.0909,0.0625
l1_de_2005.07293_0207_triplet,l1_de_2005.07293_0207,2005.07293,formula+table,discrepancy_analysis,in_doc_swap,0.375,2005.07293,,,,,
l1_de_2005.07293_0207_triplet,l1_de_2005.07293_0207,2005.07293,formula+table,discrepancy_analysis,same_type_hard_plus,0.291,1802.08139,1802.08139_xl_0039,0.2667,0.2444,0.1111,0.0769
l1_de_1801.07593_0211_triplet,l1_de_1801.07593_0211,1801.07593,formula+table,discrepancy_analysis,in_doc_swap,0.3056,1801.07593,,,,,
l1_de_1801.07593_0211_triplet,l1_de_1801.07593_0211,1801.07593,formula+table,discrepancy_analysis,same_type_hard_plus,0.2205,2005.07293,2005.07293_xl_0115,0.1765,0.2169,0.0357,0.0556
l1_de_1801.07593_0212_triplet,l1_de_1801.07593_0212,1801.07593,formula+table,causal_explanation,in_doc_swap,0.2667,1801.07593,,,,,
l1_de_1801.07593_0212_triplet,l1_de_1801.07593_0212,1801.07593,formula+table,causal_explanation,same_type_hard_plus,0.2481,2005.07293,2005.07293_xl_0115,0.2,0.2262,0.0909,0.0625
l1_de_1801.07593_0213_triplet,l1_de_1801.07593_0213,1801.07593,formula+table,discrepancy_analysis,in_doc_swap,0.2667,1801.07593,,,,,
l1_de_1801.07593_0213_triplet,l1_de_1801.07593_0213,1801.07593,formula+table,discrepancy_analysis,same_type_hard_plus,0.1918,1802.08139,1802.08139_xl_0039,0.125,0.1954,0.0488,0.0556
l1_de_1805.11202_0216_triplet,l1_de_1805.11202_0216,1805.11202,figure+table,causal_explanation,in_doc_swap,0.4138,1805.11202,,,,,
l1_de_1805.11202_0216_triplet,l1_de_1805.11202_0216,1805.11202,figure+table,causal_explanation,same_type_hard_plus,0.2303,2109.03952,2109.03952_xl_0158,0.1389,0.241,0.15,0.0645
l1_de_1805.11202_0217_triplet,l1_de_1805.11202_0217,1805.11202,figure+table,hypothesis_verification,in_doc_swap,0.1951,1805.11202,,,,,
l1_de_1805.11202_0217_triplet,l1_de_1805.11202_0217,1805.11202,figure+table,hypothesis_verification,same_type_hard_plus,0.1935,2103.11320,2103.11320_xl_0126,0.1053,0.2206,0.08,0.0606
l1_de_1805.11202_0219_triplet,l1_de_1805.11202_0219,1805.11202,figure+table,causal_explanation,in_doc_swap,0.4138,1805.11202,,,,,
l1_de_1805.11202_0219_triplet,l1_de_1805.11202_0219,1805.11202,figure+table,causal_explanation,same_type_hard_plus,0.2154,1810.08683,1810.08683_xl_0082,0.1842,0.2088,0.0,0.0488
l1_de_1810.08683_0220_triplet,l1_de_1810.08683_0220,1810.08683,figure+table,causal_explanation,in_doc_swap,0.2927,1810.08683,,,,,
l1_de_1810.08683_0220_triplet,l1_de_1810.08683_0220,1810.08683,figure+table,causal_explanation,same_type_hard_plus,0.2687,1905.10674,1905.10674_xl_0093,0.2353,0.2245,0.087,0.1053
l1_de_1810.08683_0221_triplet,l1_de_1810.08683_0221,1810.08683,figure+table,discrepancy_analysis,in_doc_swap,0.2927,1810.08683,,,,,
l1_de_1810.08683_0221_triplet,l1_de_1810.08683_0221,1810.08683,figure+table,discrepancy_analysis,same_type_hard_plus,0.2496,2109.03952,2109.03952_xl_0161,0.2143,0.2385,0.0333,0.0882
